_id,word_count,negative_score,neutral_score,positive_score,compund_score,cases,Year,Month,Day,keyword
nyt://article/2a8db0b7-caf6-5037-bd86-c2896429205d,929,0.094,0.676,0.231,0.9983,1,2019,3,29,mental_health
nyt://article/3a678591-6a88-5d46-aa7b-cea18bde70ea,257,0.162,0.781,0.057,-0.9633,1,2019,11,2,mental_health
nyt://article/8cf09f03-228d-59e8-a3c3-5f7cf893bfce,658,0.096,0.742,0.162,0.9602,1,2019,4,4,mental_health
nyt://article/16f8f40e-7378-5037-bf37-beebba61337d,488,0.158,0.643,0.199,0.9423,2,2019,8,22,mental_health
nyt://article/0443f559-9802-5b9e-a287-c42272df9cc5,925,0.158,0.731,0.111,-0.989,3,2019,2,8,mental_health
nyt://article/3dd78774-27d0-5d79-89e2-a77f50b508d9,832,0.026,0.73,0.244,0.9986,1,2019,10,2,mental_health
nyt://article/336fbe98-0368-5077-ab62-f64366069bb9,265,0.103,0.727,0.17,0.9042,3,2019,1,17,mental_health
nyt://article/8ea114a2-58d2-547c-9d4d-6dc878aababf,1885,0.086,0.75,0.164,0.9986,1,2019,3,26,mental_health
nyt://article/80b2abd1-7864-5825-a283-1a1d4265535d,13063,0.062,0.656,0.282,0.9999,1,2019,6,23,mental_health
nyt://article/3626a6b1-17af-5576-a6f7-9196ea440dcd,1020,0.047,0.755,0.198,0.9979,2,2019,5,16,mental_health
nyt://article/9c13faac-c907-585e-86a8-6150ab60bd10,1038,0.124,0.628,0.248,0.9984,1,2019,11,11,mental_health
nyt://article/0142406d-bee0-5090-8ca5-8ba5e897caa4,1532,0.061,0.842,0.097,0.9888,2,2019,4,21,mental_health
nyt://article/8e1a079a-4e16-50ae-bf7b-b69b8e9645a7,1198,0.102,0.755,0.142,0.9744,2,2019,4,21,mental_health
nyt://article/a290aff4-d71c-5a87-8747-9bdcf253e301,2431,0.118,0.716,0.166,0.9972,5,2019,1,25,mental_health
nyt://article/613ca82e-1c1b-553d-9d8d-5948df270774,853,0.116,0.686,0.198,0.9932,2,2019,6,26,mental_health
nyt://article/a7291e2d-9b9c-59a1-bfe0-8468517a3929,1319,0.059,0.702,0.239,0.9996,3,2019,11,12,mental_health
nyt://article/87a3ac0b-77c2-5c60-b1af-32e5b7001ffc,997,0.173,0.697,0.13,-0.9875,1,2019,2,1,mental_health
nyt://article/60485b49-f16c-5196-9586-a1ff5cb06fda,1112,0.174,0.66,0.166,-0.9541,3,2019,11,23,mental_health
nyt://article/8a55732c-6fd1-52cc-bc7c-a55851836ca9,726,0.103,0.787,0.11,-0.1227,1,2019,8,5,mental_health
nyt://article/a3fd7349-434a-5723-97ba-d5d508df4f0f,984,0.177,0.722,0.1,-0.9953,3,2019,8,28,mental_health
nyt://article/a0fb2346-a85e-5750-85a2-b6a1be157e61,851,0.096,0.802,0.102,0.5106,2,2019,6,12,mental_health
nyt://article/ecbfc368-4064-5d0a-9219-cdaf24fd6dbe,974,0.063,0.831,0.106,0.9787,3,2019,2,14,mental_health
nyt://article/b9bb80be-7199-5387-a0a9-99b298f119ca,1027,0.222,0.71,0.068,-0.998,2,2019,4,15,mental_health
nyt://article/df1b4a07-4eac-5ee3-bafa-2e2d7b8312b5,879,0.04,0.781,0.179,0.9974,2,2019,6,26,mental_health
nyt://article/23710c2c-a5d6-5eb5-842b-00b0a3f0bb57,673,0.022,0.91,0.068,0.9468,1,2019,5,11,mental_health
nyt://article/dbf656f1-f262-59e3-852f-ad934d9ab43d,1323,0.046,0.821,0.133,0.9971,3,2019,8,3,mental_health
nyt://article/7aad8610-a40a-5553-9425-16408e79f9fa,320,0.058,0.907,0.034,-0.7351,1,2019,6,9,mental_health
nyt://article/2258f720-2a61-5ccb-8272-219c22330abb,1698,0.064,0.818,0.118,0.994,3,2019,1,30,mental_health
nyt://article/e9a713a8-831e-547f-9ef0-0cc82ce844c9,1448,0.123,0.752,0.124,-0.7149,1,2019,7,17,mental_health
nyt://article/c1a1f98f-c8b7-5958-a6ea-8fb333f14b37,1215,0.15,0.712,0.138,-0.9321,4,2019,8,20,mental_health
nyt://article/85b26654-1508-5ba5-84d0-835ecedc3f08,1001,0.262,0.64,0.098,-0.9993,2,2019,9,24,mental_health
nyt://article/8ffc9fa3-b6ce-5f6d-8d70-f407ce627aee,1142,0.274,0.608,0.118,-0.9995,2,2019,3,25,mental_health
nyt://article/0d5eb380-4e9e-5b4b-9351-4c0777fcde3d,223,0.045,0.847,0.108,0.7964,2,2019,11,25,mental_health
nyt://article/17c0b8d7-7b19-50ea-8a97-1ed009a69d12,784,0.12,0.721,0.159,0.962,2,2019,6,3,mental_health
nyt://article/ce759adb-1d13-5899-ab36-b72af6162dcb,1520,0.138,0.758,0.104,-0.992,2,2019,6,13,mental_health
nyt://article/42b62acd-a946-5eff-9e92-e8453b23be96,578,0.086,0.785,0.129,0.9167,1,2019,5,30,mental_health
nyt://article/8f51b633-baf1-585d-b9a7-611b590351bb,806,0.178,0.723,0.099,-0.9919,1,2019,6,22,mental_health
nyt://article/72627bb9-eb4e-5c2d-b591-dace306c557c,1945,0.04,0.857,0.103,0.9964,4,2019,8,29,mental_health
nyt://article/5b12e999-82ae-5235-9a15-5e923269bc65,318,0.125,0.736,0.14,0.3331,1,2019,10,3,mental_health
nyt://article/8ef8016e-ba76-5885-8725-c85d5ade1efb,1257,0.178,0.532,0.29,0.9981,3,2019,11,21,mental_health
nyt://article/8ef0d432-e068-510d-bc46-945cb28d07c2,862,0.223,0.666,0.111,-0.9979,2,2019,9,6,mental_health
nyt://article/7d9a6ae9-7352-5b34-8313-67c08d568e1d,1074,0.124,0.731,0.146,0.4404,3,2019,10,28,mental_health
nyt://article/c07248a8-a91e-5587-85e6-9ed858e4cd3c,852,0.135,0.733,0.132,0.4404,2,2019,1,23,mental_health
nyt://article/f061a58e-823e-5ee0-b505-f63899f3ab90,341,0.025,0.917,0.058,0.7574,1,2019,9,1,mental_health
nyt://article/07943ef1-c48a-504f-8c3e-84639472c344,14316,0.284,0.58,0.136,-0.9999,0,2019,6,6,mental_health
nyt://article/2b04a876-09df-5440-a399-89514ec18697,326,0.252,0.667,0.081,-0.9908,1,2019,2,27,mental_health
nyt://article/b25309d4-ef0f-5094-aace-9fc764c764f4,235,0.015,0.964,0.021,0.2023,1,2019,6,16,mental_health
nyt://article/67939280-92db-5795-83b7-b83a7aa14445,1361,0.069,0.716,0.214,0.999,2,2019,7,31,mental_health
nyt://article/baa48db8-5158-540e-9c3c-8cf0842df74a,1495,0.188,0.712,0.1,-0.9985,5,2019,8,8,mental_health
nyt://article/7c1c0445-9960-5fb5-b541-ac45833701ce,1225,0.162,0.735,0.103,-0.9907,3,2019,5,16,mental_health
nyt://article/8b94fd83-df44-538d-b91d-531c40b47df9,671,0.144,0.754,0.102,-0.963,1,2019,5,2,mental_health
nyt://article/974b60cf-c41e-5856-87e1-3eccae36aead,1240,0.048,0.792,0.16,0.9984,3,2019,4,29,mental_health
nyt://article/82f54058-e03b-5ab9-b5b5-729001413bb8,397,0.206,0.695,0.099,-0.987,2,2019,1,29,mental_health
nyt://article/9cde1923-61d8-5324-8dcd-04fc46e11079,1143,0.227,0.571,0.202,-0.9793,3,2019,2,6,mental_health
nyt://article/3f66c9a0-2050-5fc8-b407-a44552e4e562,1442,0.048,0.765,0.187,0.9991,3,2019,8,28,mental_health
nyt://article/047bb787-713c-5684-a5cf-e22716a8bfc5,616,0.144,0.79,0.065,-0.9864,2,2019,3,27,mental_health
nyt://article/e8603a72-a78c-5ade-9187-5f5b4c5bf76a,1529,0.115,0.647,0.238,0.9985,3,2019,9,9,mental_health
nyt://article/b7eb35fd-7e14-560c-9609-82fe0fdf9e66,915,0.176,0.696,0.127,-0.993,2,2019,3,16,mental_health
nyt://article/f0cdd3e4-0f8b-54ec-be39-609559a50714,358,0.096,0.812,0.092,-0.7096,1,2019,7,23,mental_health
nyt://article/ed233d7e-4c8d-5d58-859e-bab3ad17c6dd,903,0.228,0.69,0.082,-0.9984,4,2019,7,9,mental_health
nyt://article/ea030360-7a0d-590d-af64-c3b5ac80f898,802,0.063,0.814,0.123,0.9575,1,2019,8,1,mental_health
nyt://article/ec669590-84f1-529f-8d5d-1f025a26665c,1104,0.066,0.693,0.241,0.9993,1,2019,4,3,mental_health
nyt://article/5f838c7c-6b33-5824-93c6-7d20b234f3e2,1178,0.219,0.699,0.082,-0.9992,1,2019,9,20,mental_health
nyt://article/55b08d9e-dd3d-5d7f-b8b6-c2f578c512e4,396,0.015,0.928,0.056,0.8834,1,2019,2,17,mental_health
nyt://article/d7c3ce48-4472-522f-9dc9-91ad75ebe39e,705,0.182,0.681,0.137,-0.988,1,2019,11,4,mental_health
nyt://article/70b3d6cf-3963-56ab-b1b8-118634dc081a,891,0.067,0.827,0.105,0.9564,1,2019,1,9,mental_health
nyt://article/e6557ee5-23cc-5060-a991-df69c45e8a36,274,0.017,0.983,0,-0.4215,1,2019,8,4,mental_health
nyt://article/af6126b8-784a-5a5b-8edf-8e4105e90f6b,960,0.063,0.85,0.088,0.8954,1,2019,9,14,mental_health
nyt://article/e13fe638-c6bb-5abb-9aa6-c54abb0ba27c,1563,0.123,0.662,0.215,0.9987,3,2019,7,17,mental_health
nyt://article/564f91a7-e86f-5b47-90dc-369120be25f0,1264,0.07,0.733,0.198,0.999,1,2019,11,24,mental_health
nyt://article/f82cc5a1-29a0-5c2f-a64f-a86b671daf86,1108,0.158,0.659,0.183,0.9805,10,2019,3,22,mental_health
nyt://article/c9f210e0-14ac-520e-9c91-41f6b49c124c,1643,0.275,0.639,0.086,-0.9998,8,2019,8,5,mental_health
nyt://article/fb1398fc-e2ff-5778-b632-c6453ee961fd,281,0.239,0.652,0.11,-0.9855,1,2019,7,9,mental_health
nyt://article/fd341c35-638c-5bde-920a-02ce57f57b3d,1507,0.173,0.718,0.11,-0.996,1,2019,8,30,mental_health
nyt://article/fb077fa1-9961-5e9c-8ad4-65c336fe9bc4,615,0.153,0.77,0.077,-0.9818,2,2019,9,22,mental_health
nyt://article/975a3e63-ec76-55c1-a019-5c9e8b4e3d9b,666,0.215,0.635,0.149,-0.9909,2,2019,8,11,mental_health
nyt://article/e3e288a9-f604-5675-bce2-f796b89ee39b,916,0.049,0.775,0.176,0.9972,2,2019,5,14,mental_health
nyt://article/261bc348-4b1d-5f4b-81b9-d5090ba035d3,986,0.098,0.691,0.211,0.9968,4,2019,11,14,mental_health
nyt://article/d3444591-4334-5e2d-b8e8-c5c72e5be3fd,1496,0.113,0.645,0.242,0.9993,3,2019,2,8,mental_health
nyt://article/649d5666-ea57-5fd6-a941-ceb6f7760fac,1469,0.161,0.669,0.17,0.909,1,2019,4,18,mental_health
nyt://article/3a6b3a52-f408-5e2d-b3ff-8d3f03fddd04,409,0.264,0.709,0.027,-0.9938,1,2019,3,21,mental_health
nyt://article/607cc61c-e532-5be2-b368-799d1fb42286,774,0.13,0.687,0.183,0.9689,1,2019,4,30,mental_health
nyt://article/419300f7-61bf-59a3-a0a7-6274e1d6311c,720,0.174,0.742,0.084,-0.9952,1,2019,4,29,mental_health
nyt://article/8294fefc-2442-5bd1-be40-4552d07b7bcf,277,0.016,0.972,0.012,-0.1779,1,2019,5,26,mental_health
nyt://article/9b86f00e-590f-521e-830d-8e5971f24d5f,1279,0.235,0.579,0.186,-0.9907,3,2019,6,6,mental_health
nyt://article/c01e3961-0211-5898-ad04-97cda4b736c3,524,0.224,0.686,0.09,-0.9946,1,2019,1,11,mental_health
nyt://article/34976703-f15b-52a9-ba12-2abb71bd3622,913,0.274,0.624,0.102,-0.9992,1,2019,4,20,mental_health
nyt://article/8a38af60-00c3-591b-acac-8206c4d68c4d,685,0.144,0.754,0.102,-0.9704,2,2019,10,17,mental_health
nyt://article/bba2b9dd-989e-534f-85ea-9bd8a52736db,864,0.135,0.659,0.206,0.9928,2,2019,5,29,mental_health
nyt://article/fb937c72-a9ee-5d74-a911-a40593e88692,417,0.095,0.793,0.112,0.4678,1,2019,7,30,mental_health
nyt://article/1234e991-be0a-52d5-b15e-799b3a7e1c04,440,0.324,0.592,0.084,-0.9984,1,2019,4,3,mental_health
nyt://article/e8418146-6066-50ec-aa22-4376b111997f,681,0.256,0.575,0.169,-0.9903,2,2019,8,6,mental_health
nyt://article/1803183e-28f6-5e5b-81be-280100d27b8a,652,0.122,0.724,0.154,0.9312,1,2019,10,10,mental_health
nyt://article/fa2138bc-d3e5-5182-9744-b1e2c420d0e8,1731,0.126,0.727,0.147,0.9472,6,2019,1,16,mental_health
nyt://article/e959405c-5388-5d39-b5fe-86fd86b12058,773,0.104,0.64,0.256,0.9976,1,2019,6,3,mental_health
nyt://article/79090665-9623-5cc2-8082-d98a9c4a5134,969,0.146,0.777,0.077,-0.9909,4,2019,9,6,mental_health
nyt://article/c55ce814-06c2-56c4-89c3-336e9a540761,216,0.104,0.678,0.218,0.9661,1,2019,1,7,mental_health
nyt://article/9da3dfcd-8952-5a52-8b43-02957d721842,546,0.196,0.688,0.116,-0.9897,2,2019,2,4,mental_health
nyt://article/848fda87-efda-5cd0-9414-f16185ee7372,1138,0.136,0.782,0.082,-0.9931,1,2019,3,15,mental_health
nyt://article/0dfecbde-8ff6-5835-ab71-51b471767ea1,1119,0.103,0.738,0.158,0.9631,2,2019,7,9,mental_health
nyt://article/42c761c1-0994-5044-a042-482e80b8a23c,929,0.062,0.73,0.209,0.9979,2,2019,9,16,mental_health
nyt://article/af15f554-66bd-53e6-86f8-cb6ec466e46f,498,0.068,0.782,0.149,0.9781,1,2019,9,6,mental_health
nyt://article/96b0e262-bd8d-53a1-b137-a4bb5c31a5ed,725,0.228,0.734,0.038,-0.9982,2,2019,1,28,mental_health
nyt://article/2305b5c3-ad76-558e-8cd5-cdfe5c4f741a,1581,0.157,0.701,0.142,-0.7861,1,2019,5,13,mental_health
nyt://article/9f54ef38-2d03-58b8-88ab-75c92f37a042,991,0.111,0.762,0.126,0.8376,3,2019,6,4,mental_health
nyt://article/f47deab1-2896-5f90-bda7-6b1b55ab7db3,1193,0.174,0.67,0.155,-0.9598,2,2019,3,19,mental_health
nyt://article/f0a9bd4d-585d-5b57-b325-d719fcaf3fd7,1238,0.029,0.825,0.147,0.9985,1,2019,1,18,mental_health
nyt://article/7d6bb8be-65bc-537d-a3cf-7c4d43c7c9c4,1151,0.148,0.729,0.123,-0.9759,2,2019,4,12,mental_health
nyt://article/3a911539-a670-5feb-9db6-9e0d19455b0b,961,0.103,0.77,0.128,0.9642,1,2019,6,7,mental_health
nyt://article/6bcbee42-6baf-5a9c-b925-ea2c768bfe21,1575,0.079,0.733,0.188,0.9985,3,2019,6,7,mental_health
nyt://article/fc37aa64-6cc1-54f3-be76-ccbd4ecaade6,458,0.008,0.843,0.149,0.9916,1,2019,10,28,mental_health
nyt://article/b5481628-81b7-53ba-9cdc-d150af7b0f09,741,0.103,0.772,0.124,0.7275,1,2019,10,17,mental_health
nyt://article/4c9774f4-d65a-5980-8523-0889c0395ff1,308,0.067,0.745,0.188,0.9757,1,2019,8,22,mental_health
nyt://article/36716e71-2f5a-556c-8d72-c3e4caa740ef,969,0.205,0.653,0.142,-0.9938,1,2019,3,24,mental_health
nyt://article/77b9c4c7-5e9e-555b-9d91-633eafc02ae7,559,0.234,0.653,0.112,-0.9937,1,2019,1,8,mental_health
nyt://article/6b3ebd1e-b990-5264-9ba6-757b4b0ac4c1,752,0.163,0.753,0.083,-0.9906,3,2019,10,17,mental_health
nyt://article/692f52ed-49e0-50ac-8efb-055b8244584d,617,0.131,0.686,0.183,0.9686,2,2019,1,7,mental_health
nyt://article/fc6bf097-d039-5374-976e-e9c583557f9e,532,0.304,0.646,0.05,-0.9988,1,2019,1,8,mental_health
nyt://article/c2f11c41-78bd-53cd-8d71-69b2aad53afb,1229,0.102,0.778,0.119,0.9378,2,2019,11,11,mental_health
nyt://article/34ce4ac3-9fd6-5e7f-abae-44d262565bd2,1190,0.104,0.8,0.096,-0.927,2,2019,10,17,mental_health
nyt://article/b5e03396-c3f2-5c10-b82f-c12228757995,1192,0.113,0.722,0.165,0.9909,2,2019,6,5,mental_health
nyt://article/6cb4d555-ace1-5b4f-8d46-ea0563131729,950,0.076,0.777,0.147,0.9846,1,2019,5,14,mental_health
nyt://article/aa54ac7a-372d-56b3-8b09-233b97980fef,504,0.33,0.581,0.089,-0.9988,1,2019,9,4,mental_health
nyt://article/f2b9e658-a442-5869-a7d7-d649f58ea5b8,534,0.2,0.697,0.103,-0.9903,1,2019,1,24,mental_health
nyt://article/0f3ca4bb-df66-5a06-b12c-18b30d5e77e8,1237,0.049,0.722,0.229,0.9992,3,2019,10,29,mental_health
nyt://article/669a07b0-28da-5e58-bacc-19ca59c45bbe,436,0.158,0.724,0.118,-0.9619,1,2019,10,14,mental_health
nyt://article/762ddeb4-9a6e-5869-8b99-9d7c712e4dd5,906,0.14,0.673,0.188,0.9871,1,2019,11,12,mental_health
nyt://article/74f5ce08-ccc3-5809-b6f2-1ec18c52f298,342,0.291,0.549,0.16,-0.9926,1,2019,1,23,mental_health
nyt://article/ad58b819-5538-53fb-98b3-5c14c445b7f9,1095,0.158,0.699,0.143,-0.9295,2,2019,9,9,mental_health
nyt://article/c51455d6-9ff4-5bc3-a096-d9675d931dd5,562,0.14,0.759,0.101,-0.9551,2,2019,4,25,mental_health
nyt://article/dc59d670-f370-5e7f-8f31-2d6df98d828d,432,0.091,0.82,0.089,-0.6956,1,2019,6,12,mental_health
nyt://article/e9b883c6-9b79-561e-a475-6999ac4cffae,1286,0.117,0.624,0.259,0.9993,5,2019,5,28,mental_health
nyt://article/1882774d-b67d-5172-b374-758831294111,549,0.251,0.634,0.115,-0.9969,2,2019,6,28,mental_health
nyt://article/ac92bf3a-d1c6-56e5-a28c-4548739b5d7f,507,0.166,0.643,0.19,0.8535,1,2019,8,25,mental_health
nyt://article/9bbf1e98-f871-5696-94e6-ba8e6583661d,1049,0.094,0.764,0.142,0.9818,5,2019,5,27,mental_health
nyt://article/4c65f622-c94c-5250-8ceb-901bdbf83a3b,400,0.099,0.73,0.171,0.9753,1,2019,11,24,mental_health
nyt://article/78dd8509-56f2-58e1-9df6-19e43aebf7cd,1220,0.205,0.673,0.122,-0.9969,2,2019,3,20,mental_health
nyt://article/7960b05b-01e6-50e6-87c6-b841416200bb,1847,0.102,0.752,0.145,0.9937,4,2019,5,16,mental_health
nyt://article/72156ada-a005-5be0-93b4-622a1b7d7f8b,1622,0.054,0.835,0.111,0.9948,2,2019,1,4,mental_health
nyt://article/c20b0978-fac7-5e63-95d7-fb9eac8338b7,561,0.092,0.778,0.13,0.9617,1,2019,5,4,mental_health
nyt://article/9b2e780f-e5cd-5e7a-bd30-5b3f02f95c94,891,0.117,0.72,0.163,0.9608,1,2019,7,4,mental_health
nyt://article/49080123-c284-50e4-a96e-ebfcab404cf3,841,0.034,0.87,0.096,0.9873,1,2019,2,21,mental_health
nyt://article/3c4c308d-cf86-5598-9455-0348c83cd458,890,0.184,0.652,0.164,-0.9818,3,2019,11,28,mental_health
nyt://article/b2bfa8d9-2e93-58d3-9eb0-48bbc1720218,923,0.291,0.632,0.077,-0.9996,2,2019,10,28,mental_health
nyt://article/01245e92-8e63-54fc-8e78-8e7094a73fa0,1795,0.129,0.689,0.182,0.9962,2,2019,6,17,mental_health
nyt://article/2067a015-1329-59d2-8c47-2caf742ba3b6,883,0.119,0.701,0.18,0.9805,2,2019,8,28,mental_health
nyt://article/6512bf98-5ef9-5be7-9e9c-b5bd3099d307,1080,0.073,0.782,0.144,0.9946,6,2019,3,22,mental_health
nyt://article/bc271361-4a17-5e8f-82d9-7de17348756f,527,0.154,0.795,0.051,-0.9925,1,2019,10,1,mental_health
nyt://article/22f32926-0fe9-5d30-8263-5c93b9df181f,1259,0.129,0.736,0.134,-0.3589,2,2019,2,15,mental_health
nyt://article/b4e970e7-7d8f-5e4e-9a1d-b282e005b9fe,560,0.159,0.691,0.15,0.506,2,2019,3,13,mental_health
nyt://article/1795b4a0-e05d-58aa-849e-bb24732bf375,578,0.153,0.771,0.076,-0.9846,1,2019,8,28,mental_health
nyt://article/1ee799bf-e792-5067-8554-b16cf6203e1f,883,0.106,0.791,0.102,-0.6616,1,2019,9,29,mental_health
nyt://article/a6af2d40-558c-5725-8029-5d748a222056,1381,0.141,0.68,0.179,0.9738,1,2019,6,17,mental_health
nyt://article/b2ba2c43-2b8a-5b0b-bb9e-7c44b96849a3,1163,0.116,0.7,0.184,0.9948,2,2019,5,6,mental_health
nyt://article/0f6f42e4-e15c-5838-b413-fb19d2e4caa4,1262,0.064,0.781,0.155,0.9974,2,2019,7,26,mental_health
nyt://article/532ba297-0bf0-5277-9942-300be7b154c5,909,0.22,0.666,0.114,-0.9973,1,2019,9,7,mental_health
nyt://article/ececef31-1e4e-5f54-9ad2-34e7f62e7d7a,902,0.215,0.692,0.092,-0.9977,1,2019,7,1,mental_health
nyt://article/62761c07-df47-5c83-b8c2-09f59aa6bc0a,1540,0.141,0.759,0.1,-0.9882,1,2019,2,13,mental_health
nyt://article/48c61b65-eda3-5c64-8c58-9b6875b5a10a,1267,0.2,0.67,0.13,-0.998,2,2019,8,5,mental_health
nyt://article/01b34c94-7653-5e21-8368-9d955dd202e4,1381,0.133,0.696,0.171,0.9796,2,2019,3,9,mental_health
nyt://article/ed699717-7e47-5ff1-9ebb-3f3253ab6b5d,1197,0.058,0.842,0.099,0.9585,2,2019,1,15,mental_health
nyt://article/1788e2b5-82e9-5ef1-8e26-6376e3c370f4,1023,0.11,0.517,0.373,0.9997,2,2019,3,19,mental_health
nyt://article/99c1e2b9-3994-502b-abc0-888e3c5903cb,365,0.178,0.731,0.091,-0.9788,1,2019,10,22,mental_health
nyt://article/03bcb06a-65a4-5955-930c-de83feeab144,741,0.142,0.679,0.179,0.9485,3,2019,3,1,mental_health
nyt://article/263ceece-846c-5d90-9514-09a93468db7f,358,0.133,0.772,0.094,-0.8945,1,2019,6,14,mental_health
nyt://article/258f91b7-98e3-58eb-9b64-459127c77c9b,862,0.026,0.771,0.203,0.9984,2,2019,1,30,mental_health
nyt://article/6eb6ba8f-9663-5424-946c-8fe58478997d,832,0.231,0.683,0.086,-0.9971,1,2019,11,10,mental_health
nyt://article/00b78444-48b4-5f48-9295-9ad0a8b4831f,569,0.12,0.731,0.15,0.8958,2,2019,11,23,mental_health
nyt://article/83f5fb3f-8592-5b35-ae66-6694632efecf,1494,0.078,0.798,0.125,0.9894,1,2019,1,30,mental_health
nyt://article/854e81a6-3e20-544b-996a-75ce7dcf65fe,641,0.126,0.781,0.093,-0.9056,2,2019,7,9,mental_health
nyt://article/f2e78f21-53f3-534c-a50a-d9b3000c82ba,948,0.149,0.639,0.211,0.9899,1,2019,10,30,mental_health
nyt://article/5c9a460b-510f-57d0-92f7-c6ba38814b14,584,0.143,0.789,0.067,-0.991,1,2019,9,9,mental_health
nyt://article/db2523f9-7e3a-5059-a6dc-c1a7b3a452aa,689,0.22,0.662,0.118,-0.9961,1,2019,7,16,mental_health
nyt://article/2ab94e5e-dd11-53f8-b798-10922442945d,1286,0.084,0.77,0.146,0.9938,2,2019,2,5,mental_health
nyt://article/d6a9e7c5-faf9-59d8-8482-a76a4e513951,1490,0.115,0.736,0.148,0.9904,2,2019,6,13,mental_health
nyt://article/5f6fa556-e552-5856-a772-8ba7cd008966,607,0.124,0.764,0.112,-0.886,1,2019,11,6,mental_health
nyt://article/3728b676-3607-5cce-8167-5a193909363f,646,0.176,0.609,0.215,0.976,1,2019,10,3,mental_health
nyt://article/0ee8e346-6202-5878-9ed8-4d70c52b97c6,1008,0.251,0.633,0.116,-0.9985,3,2019,5,18,mental_health
nyt://article/d82ee8bd-e5a0-5b81-ad30-a31abe8cb5a7,4991,0.047,0.706,0.247,0.9997,1,2019,3,28,mental_health
nyt://article/d62fc3b2-8a7b-57ce-be2b-034371f316e3,972,0.11,0.59,0.3,0.9993,3,2019,11,27,mental_health
nyt://article/e7c04b54-d357-55f2-85dc-b20cadc64446,993,0.103,0.779,0.118,0.2967,3,2019,11,14,mental_health
nyt://article/ce41b231-0c52-5d65-8b16-dd041160e633,1035,0.062,0.859,0.079,0.8348,1,2019,2,12,mental_health
nyt://article/8bce9717-e0e7-50cc-bf36-8bf2c351188c,1273,0.188,0.631,0.18,-0.2379,1,2019,7,30,mental_health
nyt://article/e29dbcf5-86f8-59e7-82d1-88c1ff29a513,686,0.104,0.816,0.08,-0.9259,2,2019,4,16,mental_health
nyt://article/40547d0c-72b4-5493-afda-17de59044011,1647,0.148,0.761,0.091,-0.9976,1,2019,3,18,mental_health
nyt://article/7ce6d1a0-c589-5e1b-b1c7-d92b154e093d,832,0.104,0.767,0.13,0.8837,0,2019,3,8,mental_health
nyt://article/07cd1713-e9c0-52e3-ac1f-b4aa913a232a,1103,0.129,0.719,0.152,0.8832,2,2019,2,7,mental_health
nyt://article/aec8fa73-ff7d-5118-8880-53c38cd8e961,1205,0.07,0.773,0.157,0.9966,2,2019,4,29,mental_health
nyt://article/63e2f708-ee44-55b2-9129-4e1a85d61640,1519,0.096,0.711,0.193,0.9985,2,2019,6,21,mental_health
nyt://article/20b60379-6a4d-58a5-8485-384ddbc31dbf,6509,0.218,0.659,0.123,-0.9995,4,2019,11,11,mental_health
nyt://article/e65e8991-5350-59da-9e5e-2f659da88ad7,1461,0.084,0.804,0.112,0.9706,1,2019,3,28,mental_health
nyt://article/3cc690eb-b379-544d-8dd4-1b436db3f0da,644,0.309,0.582,0.109,-0.9988,1,2019,11,13,mental_health
nyt://article/9fb9a410-8deb-5c41-bd10-ad51b52b1d49,1555,0.257,0.67,0.074,-0.9997,2,2019,2,4,mental_health
nyt://article/38da00f7-360e-5ed7-bd34-29324094e60c,1039,0.047,0.81,0.142,0.9965,1,2019,6,15,mental_health
nyt://article/bfae4aa0-e8f5-5625-8f3c-133d122c5ad2,1684,0.191,0.665,0.144,-0.9972,3,2019,10,9,mental_health
nyt://article/eaa9e817-47d3-51da-bb69-b32c5b7a5865,1400,0.07,0.813,0.117,0.9889,2,2019,11,1,mental_health
nyt://article/9daabf74-d284-5b47-b784-22a70b6a55fc,2186,0.182,0.704,0.114,-0.9991,3,2019,8,9,mental_health
nyt://article/0ae0fb19-a265-5223-8abc-f099b639f6f2,1488,0.086,0.671,0.243,0.9995,2,2019,8,21,mental_health
nyt://article/69a62d2f-622e-5593-939f-7882c6d8b86c,656,0.064,0.783,0.153,0.9852,1,2019,1,1,mental_health
nyt://article/6339b6e2-0546-500c-9fdb-ef4754d3edff,671,0.095,0.819,0.087,-0.7057,1,2019,5,17,mental_health
nyt://article/5a58d862-c8b4-598d-9115-5fee4334abd5,1859,0.139,0.685,0.175,0.9896,3,2019,3,14,mental_health
nyt://article/b7b992ef-a641-5e39-951f-258e8d99bc97,1433,0.197,0.734,0.069,-0.9992,2,2019,10,5,mental_health
nyt://article/fe1103f3-3ee4-5a70-8fc3-84c1f39bc853,1409,0.068,0.7,0.231,0.9994,4,2019,6,4,mental_health
nyt://article/55194b5e-a9c8-5aea-91de-8b7c9354db9d,703,0.124,0.711,0.165,0.9381,1,2019,8,6,mental_health
nyt://article/0264cf1b-4075-547b-bc45-4aa38e45239b,1387,0.058,0.767,0.175,0.9985,2,2019,6,28,mental_health
nyt://article/250da1b7-0d82-5b46-9af3-4ac87f35fb80,1177,0.078,0.795,0.127,0.9875,1,2019,11,12,mental_health
nyt://article/9f89d58f-5ad6-5093-881c-53f99cde1993,1115,0.125,0.748,0.127,0.3029,1,2019,3,19,mental_health
nyt://article/713b1d8f-d6ee-5acb-b90a-8a3f09533b6e,1566,0.122,0.725,0.153,0.9688,2,2019,3,9,mental_health
